Topic,Topic prob,diff,Document,Tweet
5,0.3413078705103325,0.0005333405985927242,743,sad see money send flights pick indians abroad money anything get people back hometown
9,0.5250003738488385,0.25000519845352903,744,much social distancing
6,0.46807691119181327,0.02504943236344831,745,watched sir heart warming performance always good see screen every single time brilliant sir two hours emotional ride totally loved
6,0.8499769728184722,0.8333039853037306,746,hon ble cm rightly said good environmental policies also make good politics time arrived lead change realign street retain environmental gain concept guide traffic circulation
8,0.36666543068625834,5.93273228888247e-06,747,return cubicle companies rethink life post
7,0.6428570945281168,0.34727057862017485,748,new concept u u shud start comedy chat show superstars way get also going manage must say u shud think
7,0.5499997003577232,0.4999994008103897,749,found app group
8,0.39213846688736603,0.14781162229145622,750,wonder bangladeshi infiltrators never get homesick therefore go back despite bd economic progress problem people states got homesick country may due go away
3,0.5053756668946726,0.21077034280852575,751,feeling u open years mix th water
8,0.8199696318013984,0.7999608967514422,752,always chanting name god necessary moment help someone also good devotion
9,0.7749976860473606,0.7499967007829189,753,watch hing aloo ki sabji please keep uttam nagar
5,0.5249996332119884,0.2500066479018328,754,sir allowed travel hometown almora noida self driven
3,0.4949383146397928,0.18987829433097453,755,aiims director randeep guleria says witness peak number covid cases months june july
6,0.5249943050620568,0.2499950828172231,756,painful corona pandemic situation
5,0.549976082716998,0.49995966350411253,757,picture clear true thanks sharing information ap news channels ki wajha se desh bach gya
4,0.5499751979733873,0.499967754566145,758,day le moon pic
1,0.6546201936802345,0.4235431083020654,759,peak june july surely first wave expect second wave post monsoon winters prepared delhi economical loss health fascility human lose resources adjustment villages migrant workers trying reach ram bharose
3,0.887494244150711,0.8749927237081659,760,crossed mark cases cases still active patients recovered toll rises total test far
3,0.5379102502992131,0.30859020870840537,761,cases india delhi maharashtra gujrat complete lockdown places state look economy subsidies states
4,0.36666563018969184,3.6502982833086506e-06,762,year wanted find girl get settled lekin jis tarah se lockdown badhe ja raha hai lagta hai meri dulhan aazaadi hi hogi
5,0.8199819991186561,0.799973367525654,763,home ever since symptoms kind travel jharkhand citizens middle class expect consideration government
4,0.5499751979733873,0.499967754566145,764,dream day taj mahal agra city
6,0.5499999996890951,0.49999999957896274,765,something cooking guess
8,0.5948808472037249,0.2897986214338837,766,people working quarry facing lot difficulty procuring basic food items since forced daily income distribution dry ration kit anagaputhur become support
1,0.7845286129130528,0.6579612596471105,767,please retweet healthcare workers help woman recovered delivers healthy child good health support welcome back home
5,0.44597918797320324,0.2583921509095828,768,govt need take decision opening economy particularly green orange zone malls also opened zones sort revenue flow credit govt unless lifted economic activity gets opened
9,0.8714214108447581,0.8571318441510791,769,watch new video youtube mobilities please like share subscribe channel
7,0.49491976390628006,0.14985706915110808,770,sir dance pure emotions u sir plz reply make successful
8,0.37192852918966,0.043859970450943586,771,great things bringing small steps right direction one trainee sharing experience online training learning stop
8,0.4940727869666665,0.08815572354983864,772,rajkamal aich exhibits condition country first half current week follow invincible web solutions fb instagram twitter get interesting updates daily contact know
5,0.549983494003753,0.4999771826659347,773,today anti mosquito spray c sda guidance area councillor mrs radhika abrol
7,0.5499997003577232,0.4999994008103897,774,kisan rath app farmers
7,0.38777924796225594,0.042254980557377475,775,injured cow reported near pi rescued help thank dr prem chand
3,0.36666665531702264,4.534853877524725e-06,776,change brand change shop visit website get groceries delivered straight door delhi ncr
6,0.7749796479301408,0.7499670710994305,777,winging ps one best wings ever done
8,0.4757324862031724,0.08481256493556272,778,already aware countless benefits reading little know also help easing anxiety stress pick book get going
3,0.5499698259411478,0.4999456717721522,779,mango peach custard first mango year
7,0.5499910985533704,0.4999822155041646,780,reason mum issues related much
9,0.5401122127642899,0.21357993964051414,781,expect measures stop spreading illegal use government land environment people avoiding using cars tool storage place goo loo open spit
2,0.699961917678887,0.6665971658144515,782,expect journalists across different medium condemn attacks fir journalists oldest democratic secular party
9,0.5170757159706109,0.23416706429353457,783,keep middle seat empty million dollar question facing airlines regulators need scenes witnessed pk lahore toronto passenger upset measures board
3,0.27500024029565906,9.543466705785875e-08,784,read failure stories also become successful delhi ncr
9,0.5334759654968739,0.26697270336757245,785,telling us share message warning deleted server fake wrong way information circulation
4,0.4269046406887868,0.1747885809493348,786,clothes help prevent illness free home pick care com b srs royal hills sector faridabad haryana
2,0.6307215018927802,0.32298614576539997,787,modi govt ensuring safety health personnel fight covid lakh n masks distributed far across states
3,0.5239754359998956,0.16224383196572362,788,modi govt ensuring enough reserves ventilators emergency situations th may ventilators available active cases needing
1,0.9181721215286139,0.9090783162051602,789,modi government spurred indigenous production n masks production per day leaped times end april per day production march
0,0.871401558045257,0.8571041088751147,790,jan aushadhi kendras setting new record working war footing lakh persons availed quality medicines per day visiting jan aushadhi kendras far
5,0.8999894317080177,0.8888717796060959,791,modi govt facilitate return indians stranded abroad compelling grounds phased manner begin may th asymptomatic passengers allowed travel medical screening
5,0.7849982128701476,0.6589061645198778,792,indians stranded abroad due covid return home vande bharat mission may th onwards people stranded countries brought special flights phased manner
9,0.4364826873577642,0.07503514329886984,793,social distancing key tackle covid even districts green zones completely corona free orange zone districts significantly lower risk infection time lower guard maintain social distancing via nam
3,0.6050108232476706,0.2989177731052233,794,fight covid indian railways rolling train hospitals tier ii tier iii cities well villages far indian railways already converted train coaches isolation centres
1,0.683331501028436,0.5000002804319951,795,happy buddha purnima stay home stay safe musical dreams
2,0.8499885975862669,0.8333168726144142,796,meet increasing demands ppes modi govt giving major thrust indigenous production ppes march india producing lakh ppe may
1,0.5856890469295427,0.28570498908294584,797,post real jobs like manufacturing rendering real services like restaurants malls market complexes salons places like ultimately return geographical spread may change particularly case manufacturing
5,0.549985567167306,0.4999732662809886,798,th class ch revision lecture
3,0.36151404595536674,0.02304210666510509,799,first repatriation flight air india express ix take kochi kerala abu dhabi today
1,0.5499832196946848,0.499973838112573,800,effect neighbours practicing home
6,0.5302258309091993,0.26045392390485794,801,protocols followed reopening people pay price lives whether govts take action
5,0.3666589302859181,9.172549232994154e-06,802,th class ch revision lecture hope helpful students
6,0.774971342897073,0.749959399041146,803,let us pray peace harmony mankind auspicious day buddha purnima
6,0.5249909446811886,0.24998751051538665,804,wow hopefully harbinger end difficult times us
6,0.5499999998235148,0.49999999979705456,805,fraud transaction done credit card apple combill dated credit card ending kindly needful asap b
9,0.6999998415740211,0.6666663499030351,806,watch lol devotees watch
1,0.5156715684454138,0.3313440851800765,807,waqt ke saath small minute effort friends penning love miss say sab badal jaayega stay posituve everyone
2,0.5499702241740289,0.49995786332754305,808,plant working
3,0.3933598302912397,0.05873070053802132,809,graphs look good rate cross china soon growth eate daily cases fall asap even lockdown amingst asian countries adding maximum number cases per day good
8,0.5499905305700455,0.4999840378505535,810,real enemies live inside anger pride greed hate lord mahatma buddha
8,0.5249918175031316,0.249997010885728,811,absolutely exit b deliberate thought process need b dry runs sops adhered safety first mantra delays accepted rather facing disasters
7,0.5127815409615486,0.22557587293389963,812,wish team let seek light find way fight
2,0.7749215608053595,0.7498947512590091,813,let stand together standing together
2,0.5499999359764383,0.49999990380881953,814,railway emergency cell covid
5,0.6999999999307285,0.666666666586931,815,inter state movement allowed restrictions
2,0.6999999804602971,0.6666666384998997,816,smart cities fight covid
7,0.38778082087595744,0.04225670525490949,817,robotics help frontline warriors
2,0.5499999359764383,0.49999990380881953,818,nanomedicine covid
1,0.8199530221237965,0.7999318534177992,819,shgs make one crore masks
2,0.5499999359764383,0.49999990380881953,820,smart cities deploy tech covid
5,0.8199973239288669,0.7999946486331797,821,activities allowed red orange zones
5,0.6999946073673936,0.666655884182718,822,activities permitted zones
5,0.8199973239288669,0.7999946486331797,823,activities allowed red orange zones
5,0.8199973239288669,0.7999946486331797,824,activities allowed red orange zones
5,0.8199973239288669,0.7999946486331797,825,activities allowed red zones
4,0.6999903143220491,0.6666477813751657,826,categorisation zones lockdown
4,0.5499981853646341,0.4999971605299837,827,lockdown restrictions relaxed
1,0.3666602522437373,9.536718498237562e-08,828,different battlefields one goal
2,0.5499999359764383,0.49999990380881953,829,resolve defeat covid
1,0.6999969135142913,0.6666622042529148,830,increasing production indegenous n masks
2,0.5499999359764383,0.49999990380881953,831,significant reduction covid
1,0.6999838215068677,0.6666347879171192,832,safety health personnel
2,0.3666669034343454,5.163714662526075e-07,833,train hospitals covid
3,0.5499999998386254,0.49999999981440735,834,total ppes procured distributed
5,0.54999247469014,0.49998494959342166,835,facilitating return stranded indians abroad
2,0.6999999804602971,0.6666666384998997,836,drdo develops uv disinfectant tower fight covid
1,0.479538778984868,0.2692928225378513,837,sikh doctors shaving beard safety others typical sikh good samaritan behaviour beard cutting done masks blocks path corona aerosol particles enter body
8,0.5499999998829456,0.49999999986538285,838,elderly known super star century seems stooping low greed money considered brand ambassador violating violation shooting msg go line defeated
4,0.5499751979733873,0.499967754566145,839,judge day harvest reap seeds plant
0,0.2750002126719313,6.867186099213107e-07,840,great persona taught us train mind
3,0.3369953869961993,0.1406611892968104,841,notification brought open much endangered indians already asymptomatic cases worrying everyone
0,0.4197482158165926,0.16590522015186282,842,cm ji cm ji start home delivery alcohol otherwise due may pay big price
6,0.4943284460184902,0.18866294192292327,843,love join astronomer community thanks
0,0.5499876304250033,0.4999828440804269,844,yeah friend begun calling release anxiety exhaustion mind due continuous
9,0.8199837567948638,0.7999779390367836,845,certain stage numbers lose relevance statistical analysis time vigilant keep social distancing
3,0.887475534705101,0.8749616135552217,846,breaking news date time corona case corsses k mark total case till date cured death hours new case death reported recovery rate
0,0.2750002072476259,4.1518244342508837e-07,847,watch ji address today honour victims
3,0.619979806635699,0.39998028162479865,848,lockdown look new delhi
9,0.7285763889311448,0.5714469705507199,849,whichever zone please maintain social distancing alertness keep safe
8,0.376955639188171,0.020591162772327587,850,stand right even means stand alone
8,0.5499999998260837,0.49999999975929893,851,mosque peaceful place world
0,0.5499952459039457,0.4999904919472256,852,esteemed training partner g k foundation empanelled skill development mission upsdm
2,0.6999551755989599,0.666590545076342,853,pm address today honour frontline prayers
4,0.5499751979733873,0.499967754566145,854,happiest expression plant day
3,0.3455298608912627,0.12025942394372721,855,student preparing iit kota going home via delhi trapped delhi still trapped since march please help reach home
1,0.5457756840726918,0.2813671719998868,856,stay home work home time covid impact hrs power cut daily basis authorities please help
4,0.5499981853646341,0.4999971605299837,857,finally lockdown relaxtion amritsar
9,0.6999999999447285,0.6666666666029902,858,social distancing
6,0.5804222550800975,0.3208507376230004,859,game give take killer virus comes creates mayhem return gives us
1,0.36665253531540887,5.9382051715295425e-06,860,working view like
7,0.5499976618817202,0.4999963808196456,861,finally commonsense dawns discrete burial instead frenzied funeral jihadis eulogised funerals confer martyr halo spawn terrorists spectacle defiance erodes authority thank
7,0.435693043448882,0.26322007480279186,862,best opportunity cure oneself kinds addictions like drugs alcohol smoke many states opened liquor stores tragic quit habit days least friends u get bigger kick u continue abstain
4,0.7749805403831551,0.7499721885479956,863,sabanaqvi days tireless work relief food delivery rations kits
7,0.6999994827484352,0.6666658863343432,864,corona updates
3,0.6999750736079131,0.6666256077560211,865,powerful reminder delhi india
1,0.5499999994382199,0.4999999990788372,866,quarantine turned barber
3,0.9181713981977274,0.9090718764194037,867,delhi corona update total cases reported today figure cases crosses total cases active cases recoveries past hours deaths
3,0.8874950669290659,0.8749927932951496,868,crossed mark cases cases still active patients recovered coronavirus rises total test conducted
8,0.616126378774078,0.39228002029518594,869,gr ss using salt dough create clay like pieces engaging visual art session brought much life othwerise dull mundane days
9,0.7749685321412049,0.7499581017226952,870,wondering operational unprecedented time coz believe falls essential medical services
2,0.7557890107441585,0.6624136570302279,871,country lockdown learnings coming live extraordinary tips public speaking join us th may pm improve public speaking skills
6,0.5965149281322814,0.29304535612566834,872,day cooked food packets distribution families labourers trying hard maintain social distancing hand hygiene time supporting us noble cause contact us
9,0.6999678862650845,0.6666043107470856,873,people died railway track going homes alongside railway tracks
9,0.6999665810883938,0.666605734657106,874,please book appointment senatization whatsapp new rohtak road
6,0.37163486972353127,0.005466163650197531,875,working together towards disaster relief also join us efforts donating covid emergency relief mission volunteer us
2,0.5499921225669513,0.49998882900184016,876,media persons highly appreciate rgs interviews w experts press cons media engagements rg refuses politicise inc rg answered questions bjp modi led bjp simply refuses transparent collaborative
8,0.6833295948624214,0.49999634784817965,877,constant getting nerves increasing screen time sedentary behaviour unhealthy eating risk developing non communicable diseases want get ncd life trying prevent covid
5,0.36580186389184327,0.10626944982627573,878,noida police told cmd pilots crew members bringing stranded indians across world shud sent noida days allowed come noida
8,0.6999870155138846,0.6666504464894917,879,producing videos daily especially single handedly challenging fun tips better mobile photography
8,0.5499999998829456,0.49999999986538285,880,clothes nowhere go
3,0.419983524414945,0.19546040180789181,881,salute shri farooque siddiqui iniative khadime insaniyat serving thousands people need south delhi
9,0.5249787767042282,0.24997911514364113,882,made new video around includes stuff check
9,0.41998109116208887,0.19998099249360204,883,hatts inspiration salma ji social worker cooks near people everyday
5,0.3666666785010282,5.958034844655291e-06,884,art relaxation much harder actually looks achieve savasana state mind
0,0.5499998402536362,0.4999996805980955,885,great hear cradit goes
8,0.849995262880212,0.8333242900137288,886,need orchestrator put things back normal world right
6,0.7749975886222801,0.749996404567255,887,ways fighting rwa installed system disinfect people entering colony motor connected pipe nozels showers sanitizer drum people entering society thrilled see innovative
4,0.5499751979733873,0.499967754566145,888,day visitor
9,0.4166585156582138,0.03335264544973965,889,let thankful delivery staff ensuring uninterrupted supply essential products lockdown
2,0.7749865374585184,0.7499804093967672,890,together together ghar rehkar karna h virus ko kill
9,0.7749953777930577,0.7499936799465928,891,dogs also following social distancing
8,0.2448210611898965,0.024821578501511038,892,responsibilities need fixed non covid deaths due lockdown
6,0.4604591163888824,0.15042820874813811,893,join us world fair trade day learn make masks go live facebook refugee artisan tafura beat creativity
7,0.3490614892635261,0.05911753892122551,894,young doctor praishing air india work fight corona ausome vedio must b appreciated
6,0.4349326870937267,0.13654225394954228,895,right extraordinary times survival crucial
5,0.5915050840850068,0.2973121038514814,896,power cut another problem work home temperature rising day day loni ghaziabad area hr daily
8,0.8199849642089835,0.7999798998898627,897,let promise helping hand need help world heal faster
7,0.5499976618817202,0.4999963808196456,898,critically injured donkey reported thank immediate rescue
6,0.8874869947016057,0.8749833339574723,899,recommendable work done disciples sant shri asharamji bapu critical time period many needy people getting food grains worst situation
4,0.5704794639156103,0.3981052845709293,900,world red cross day encourages us little bit society responsible part warm wishes red cross day
8,0.5137758664108643,0.16090062833280083,901,brands shown found annoying feed follow invincible web solutions fb instagram twitter get interesting updates daily contact know
2,0.41806119384852336,0.15860163252527865,902,normally one hears curtailment benefits working class times calamity government reverse true employees upto k salary come ambit esi govt plans raising cap k
9,0.5499999999007039,0.4999999998856399,903,nehru ultimately guy going bear brunt
1,0.5499999994382199,0.4999999990788372,904,quarantine afternoon
2,0.6999571472493237,0.666592722497107,905,may reach peak flatten befor observe precautions lav agarwal js aiims director randip guleria statement spread peak june july
7,0.5249897936107059,0.24999359193758997,906,whenever country suffered calamity ashrams sant shri asharamji bapu came forward without delay serve poor needy spirit serve mankind observed whole nation
5,0.3412314416769072,0.15702272438776474,907,since day one sewa activities going disciples sant shri asharamji bapu let look sewa activities conducted nationwide
4,0.6999466688551498,0.6665760435202222,908,everyday team watermelon fed today community cows
5,0.5499967802984423,0.4999935608187762,909,buy say buy paytm mall
9,0.2750003787437068,3.7893170107272667e-07,910,instead playing blame game parties work together towards everything going
8,0.3705534469224064,0.10051542962053012,911,best way boost energy immunity dance stay fit home zenith dance workout everyday pm facebook live
2,0.7285441650532027,0.5714013268929342,912,video deleted multiple times conspiracy plan today tomorrow may hear citizens million dollars spread virus
3,0.48301487399750914,0.2327217523168058,913,biggest patriotic presenting movie living luxurious spending time ott could earn well
7,0.3666633442540565,1.2908566623726081e-05,914,salute thanks hero
9,0.5499999999041315,0.49999999988954885,915,social handles
4,0.5499885720822495,0.4999774260787317,916,nothing happen days
2,0.8499810187708472,0.8333085462549311,917,measures hot weather help control hotter humid weather may halt spread covid study
3,0.5499519161807457,0.4999298429115785,918,golden hour perfect time visit site
0,0.3946197624360803,0.055909934189357025,919,ran isosceles great idea new
1,0.6999884216760884,0.666649874794762,920,fly like butterfly sting like desi bee side effects
5,0.7749823364639857,0.7499720303210009,921,supreme court asks state governments consider options online sale home delivery liquor amid
6,0.5499944883858394,0.4999892792103419,922,benefits starting early details contact us
9,0.7099953883073661,0.599995691642942,923,new updates new video keep supporting please subscribe like share comment thanks
2,0.5499934279670329,0.4999893854774393,924,present difficult consulting companies meet contractual performance consultancy contracts implementation including preparation fr dpr de pm authority engineer mr kk kapila former president
5,0.549983494003753,0.4999771826659347,925,dhaka srinagar flight earlier today leaving bangladesh
9,0.6999814054180694,0.6666351634169065,926,watch personnel currently giving advice passengers arrived singapore mission must
9,0.28997308553325946,0.01497482442021808,927,watch till end issues
2,0.6999999975900597,0.6666666627207658,928,applaud selfless service together fight
3,0.5249959033541955,0.2499974525559686,929,major missing next thing afraid lost altogether season traditional temples already open year pilgrims route expected coming couple months least
1,0.5875899763013588,0.33518537763164064,930,exist perpetual surprise life rabindranath tagore stay safe beat virus
3,0.5176092232687475,0.23523996044635354,931,unfortunate may seem anyone keeping wickets due norms lost chance stumping imperatives adaptability dictates find new rules game along newer ways business cheers
7,0.5568534930230313,0.31372290574783834,932,lockdown next months months follow precautions thank
6,0.6833484379735197,0.5000404596467373,933,emergency relief team packing essential kits sangat kept centers join us efforts donating emergency relief mission volunteer us
5,0.549976082716998,0.49995966350411253,934,bootleggers ball thanks mr
5,0.46144925465086417,0.12902109840967702,935,govt must take responsibility deaths put work unplanned left without transport pay trains going home depend charity survive
2,0.3666664097351341,9.663560580741581e-06,936,general advice public please alert facing symptoms
5,0.6999729967907742,0.666620402235512,937,wide range air conditioners available ep stores shop directly comfort home order
4,0.396020068695495,0.05871358800251525,938,life tough days panic reached next level
1,0.36666420508846276,6.30050059807763e-06,939,covid proof home
0,0.608973114165527,0.3779611269337775,940,dear please look adhering moratorium rules sheepishly extorting unwarranted charges huge interests without due consideration charged credit card huge debit interest late fee etc
6,0.6199829360158788,0.39998587068521857,941,day make years curfew done yes split become enjoying getting better legumes varities
9,0.470072068387715,0.2546106560057989,942,got know earned rs crore lockdown lot like tough time earning rs irony dekh rahe ho zindagi ki tum
1,0.4982066480291351,0.1964436810284239,943,day love theme tolerance increased moved washing utensils washing sink washing utensils mopping treat hands like foreign body anymore tbc
6,0.6999774879535003,0.6666308670501382,944,many already know moves faster
6,0.7749833112640107,0.7499766943837837,945,let hope best future
8,0.36666659611275876,1.1045866850301067e-05,946,begins world largest mission bring citizens home
9,0.6999959673670914,0.6666605172856302,947,thinking going please
2,0.5249925044173281,0.24999276395958248,948,suggest using old fashioned manji hospital beds across treatment centers benefits rural india employment cost effective easily destroyed use bulk quantities made
8,0.6999755086693835,0.6666177931297987,949,old fashioned manji used beds give much needed boost drying citizens
4,0.5499751979733873,0.499967754566145,950,planted seed period luxuriant creeper borne flowers already day
9,0.6100408485515972,0.3343766857429684,951,people kept belongings like helmets bottles mark positions queues outside liquor shops vasant vihar nationwide new delhi friday
1,0.6999923371280034,0.6666545216317237,952,morning friday plz try like weekend ever
8,0.549998233779401,0.49999646764475447,953,smile life short unhappy
5,0.5186121932742898,0.17056582881626342,954,migrant madhya pradesh state board bus railway station return back theit homes nationwide new delhi thursday
0,0.5499940592021233,0.49998935651176973,955,pardner crime pagan full moon release ritual lt gratitude sandy lt
4,0.6999977430667809,0.6666628387429557,956,amid coronavirus lockdown museums sprucing collections keeping history virtually alive
2,0.6999698370977193,0.6666217051899025,957,csir igib develops paper based testing kits provide instant results affordable easy use press information bureau pib government india
8,0.8210529499118993,0.7221101863625203,958,sometimes love people distance give space peace time get minds right let back life robert tew
0,0.5499952459039457,0.4999904919472256,959,esteemed training partner g k foundation empanelled skill development mission upsdm
8,0.6999927993029978,0.6666553720385952,960,world economy ki chinta kare ya climatechange par vichar
6,0.849988528831769,0.8333171062982574,961,many take away many anticipating people receiving sort support
8,0.6999999998838413,0.6666666665234209,962,world closed renovation grand reopening soon
2,0.6782190324474412,0.48980752234557834,963,health ministry says learn live coronavirus india covid count crosses
4,0.38880182078281655,0.10114850062654779,964,today provided wheat flour spices one places serve help feed next days support enable us feel blessed ecouraged
1,0.4953234524551466,0.19068257183113058,965,good afternoon mr sir nice day
8,0.5911508426379576,0.25503694633540275,966,far concerned pandemic go soon india news foremost terms plans far know repercussions pandemic go away time
0,0.7749808603846211,0.7499728632544407,967,dear sir working corporate office gurugram vedanta limited cairn oil gas behalf company vendor nimbus harbor facilities management pvt ltd office closed due facilities team employees
4,0.27499951893250413,2.952247170062705e-07,968,one thing hated lockdown
8,0.6199910485793654,0.399992912130392,969,could drive agriculture reforms current situation important discuss sector give favourable environment discussion
5,0.5955166022214434,0.4339482734335707,970,dear saw heart wrenching video looks authentic migrant travelling bengaluru kota aged mom cycle family foot instead expats back abroad get family home instead
5,0.5955166022214434,0.4339482734335707,971,dear saw heart wrenching video looks authentic migrant travelling bengaluru kota aged mom cycle family foot instead expats back abroad get family home instead
1,0.47785256774486856,0.06999542213903487,972,learn live virus practices implemented behavioural change challenge massive need everyone support health ministry
9,0.5499997051403479,0.49999941044511914,973,office wfh watch wilkins chawla
0,0.3957942509788585,0.09429505628255336,974,great relief farmers covid crisis draft agricultural produce market amendment ordinance approved markets perishable fruits vegetables made duty free requirement sell crops mandis ended
1,0.36666654120865416,1.0753162398458027e-05,975,troll brigade bjp cell finding nothing troll today cut clips hashtag nothing made jobless really pity
6,0.40771307938048396,0.015435407571182114,976,need adoption initiatives poor migrants many resourced enough noble help
2,0.7749215483359287,0.7498947271003469,977,let fight together source
4,0.5499981853646341,0.4999971605299837,978,cricket lockdown
6,0.3440859609277993,0.026448747588692534,979,moments force make eye damp showing efforts making food needed people make happy really appreciable canteen workers shows output lockdown special thanks ji
6,0.3666649967218516,2.5418122035492097e-06,980,join call get feeling experienced already
1,0.5732169358430722,0.3464542508967295,981,one privileged afford densely populated country like rather focus spreading awareness etiquettes picture
1,0.41999814126997564,0.19284534123596064,982,among things missing smell freshly whether alone friends could surely use cup lockdown safe step
0,0.35000036435333315,0.13537762658297428,983,ideas people wd underlying conditions b active positive b socially connected b informed panic x fight bst b sporty happy
4,0.5499751979733873,0.499967754566145,984,three meals day becomes dream walking km seems easier report
3,0.6999974798391374,0.6666621074443024,985,connaught place new delhi
8,0.6057247938931325,0.4439641102496213,986,side globe densely populated countries world r since mar th driving around midnite seems like also tranquil beautiful soul sight far eyes see
6,0.34998735361520333,0.08016162054700066,987,really overwhelming get positive genuine feedback stakeholders gratitude believing us cooperating making wonderful stem program successful stop fun
6,0.36706869796879493,0.0008151788024371442,988,course mechanical ventilation covid patients
9,0.549984747811454,0.49997666084743597,989,please provide district breakdown
8,0.6199784942452857,0.39997898391575726,990,locals manipur gave ration naga extremists also gifted vegetable seeds farming tools productive use time lockdown
8,0.3666622650394319,2.5349382104522533e-06,991,brilliant chance make indoor horror film get call prize
1,0.5499771866495943,0.49996628201687643,992,facts facts hangover like subscribe facts hangover
4,0.3666655496006174,1.0287014706400477e-05,993,saturday hence home cooked super spicy prawn biryani dahi chicken walnut raita thoroughly refreshing aperol spritz lockdown weekends boring
6,0.5267688386968354,0.18689764725816072,994,lock got papa take plants seriously colorful reasons love every day find creative way
0,0.5169907541076891,0.1673254106670768,995,dr sunil agarwal got covid serving orai request cm yogi adityanathb ji kindly ensure family given due honour benefits coronawarriors survived wife children
5,0.3666616885639728,1.2593855540476984e-05,996,bali must thinking indians stopped getting married
3,0.8199858516447069,0.799973293171955,997,imposed first place drama fear played negligible cases imposed gt k cases talking learning gosh
2,0.36666667082401255,7.664574548149616e-06,998,sigh relief days sleepless nights tested covid negative
8,0.728561744630139,0.5714191139633504,999,yes samar sir ofc wud changes going anywhere soon many things related part life atleast next months god forbid
8,0.8713902720458132,0.8570927051235561,1000,pandemic watching one hillariousand brilliant movie sir keep family happy postive
4,0.4428513347642715,0.14285176574208774,1001,lockdown new delhi title post series photos taken lockdown
5,0.7235256806103101,0.5613514262243868,1002,issues guidelines restarting manufacturing industries period ndma says possible operators might followed sop due pipelines valves etc may residual chemicals may pose risk well done
9,0.3666562937882772,3.3018387912697733e-06,1003,please listen special experts useful factory organisation self
0,0.5499998402536362,0.4999996805980955,1004,creating great stories
0,0.33610380359150926,0.05325881276891303,1005,union take possible steps help mitigate problems faced industry workers due lockdown announced curb
9,0.3666664694944567,1.0816465158214328e-05,1006,filming video tonight hands least used tech product kit may
8,0.6999952076238681,0.6666592530619531,1007,live right enough
7,0.5499999991859822,0.49999999854941385,1008,largest blood donation camp units blood collected unit collaboration lauded efforts volunteers
4,0.5499981853646341,0.4999971605299837,1009,lockdown cravings
3,0.41941255833132407,0.19883140033947191,1010,come cases increasing containment zones delhi
5,0.5249871220673354,0.25001304964051463,1011,let work fitness footwork today krishna sahni
8,0.515051558775447,0.2301232603309903,1012,forget logic whether stay wherever go native place way treated exposes harsh reality society democracy failed period
5,0.34122205861967736,0.05401545126328894,1013,ready people next date wud b either th st may one still serious health luks irritating wish ppl take others lives seriously
7,0.6833334009011484,0.5000054214888395,1014,tribute corona warriors hmi staff mountaineering trainees paid tribute corona warriors performing yoga asanas suryanamaskar rd may
7,0.6833334009011484,0.5000054214888395,1015,tribute corona warriors hmi staff mountaineering trainees paid tribute corona warriors performing yoga asanas suryanamaskar rd may
7,0.6999682500966612,0.6666207796915637,1016,u started daily yet
5,0.5499900233714237,0.49998449906382614,1017,possibly fun roast ever witnessed bloody million views hours superb le li ache se waalo ki trending well
3,0.8499950666040945,0.8333266943518842,1018,kerala telangana delhi maharashtra first states hit wave wb mp tn raj picked pace relatively late states barring maha somewhat stabilised ps guj new hot list unfortunately tough weeks ahead
8,0.36666598227531805,3.729436804933428e-06,1019,wrote new blog internship experience things
1,0.5525269554178185,0.2714304353563477,1020,wait back workout full swing till stay home stay safe
8,0.47819136855112115,0.20017432203679075,1021,still charged hl financial institutions reduced low reduce rate u charging hefty fee complete u know cant go get hl transferred
1,0.7749826813733415,0.7499713590511677,1022,community badly shattered mangled foreleg report saksham rash driver hit n ran please drive safe feel
8,0.5499575643054349,0.49994551636303936,1023,started daily yet
3,0.829327795489506,0.7057274157144147,1024,delhi corona update total cases reported today total cases active cases total death important delhi govt changed cycle health bulletin midnight midnight per icmr time cycle
3,0.3622579691810073,0.08725840783468347,1025,creativity lockdown use time well
3,0.4078161858965164,0.08230500261929458,1026,new normal customer service zoom look white slip
9,0.3666575021859348,2.0984672093327106e-06,1027,jasper trips wishes safety difficult times request
6,0.5499940168719502,0.49999017913669636,1028,sharing excellent webinar content missed take hours amid presentation chinese aftermarket directly chairman chinese aftermarket association worth watching
4,0.5081760221507027,0.21636072849898136,1029,food distribution humayunpur village help pp singh ji president block badminton club
0,0.3666633721151754,6.986924051544108e-07,1030,ds royal men high class people legend nawab k chode hum
2,0.3666667054728043,1.20356508537256e-07,1031,covid going naughty nice
1,0.3186244443864714,0.011603950100787741,1032,times like dire need us include masks essential accessories heading homes
2,0.5067936103205666,0.1736097163871257,1033,th may pm via skype
6,0.41055797365696867,0.18298919858659776,1034,get ready astounding performance two finest artist vipul panchal guest artist preeti loving member see tomorrow pm
1,0.36666654120865416,1.0753162398458027e-05,1035,today eggless choc cupcakes made brown sugar golden syrup yummy custard
1,0.6999586341503394,0.6665939347862977,1036,shailja link via among ur stay
1,0.274999917228621,3.827743227935443e-08,1037,flatmate made roti today asked want eat wear
3,0.5499998346668713,0.49999966937101864,1038,appreciation hon ble parshad vasant kunj street lights maintenance delhi
1,0.3807099032148414,0.08070969944874001,1039,corona virus like makeshift clouds permanent soon like brightest light appearing lives
2,0.7749884998974741,0.749983960110312,1040,govt india seems taking advice expert tackle crises
