Topic,Topic prob,diff,Document,Tweet
5,0.019677178921116898,0.01661417654509174,645,good decision cm weldone states must follow
2,0.08230074772576541,0.01004022097065603,646,liquor worth crs sold one day lockdown imagine income governments price increased let open anyhow alcohol pron viruses
5,0.01589367643213725,0.01589367643213725,647,menu quarantines thanks sir humongous
0,0.0037330263784710977,0.0028790365877985192,648,esteemed training partner g k foundation empanelled skill development mission upsdm
0,0.0,,649,esteemed training partner eupraxis expert systems consulting pvt ltd empanelled skill development mission upsdm
0,0.0,,650,heartfelt jox
2,0.12366302850171948,0.0536166329856302,651,kerala takes giant leap covid fight second consecutive day state reported new cases infection time total people recovered illness highest single day
2,0.23756501763841523,0.23756501763841523,652,traditional plantain symbolises eternal happiness prosperity day
5,0.009653531604285292,0.00827587882575009,653,god morning everyone
8,0.009054784621298202,0.001146215312451706,654,pandemic popularity quadrant
6,0.10439002475061683,0.0895046987489614,655,sunrise sector noida today let enlighten lives bring blissful happiness
1,0.06926364328435718,0.015482383831148132,656,time lockdown fun knowledge many presenting rockstar vivek upadhyay time music warning music take heart beware
5,0.014388931142240352,0.014388931142240352,657,quiz many riding bike riding bike attractive gifts correct answer
1,0.22234934737568904,0.22234934737568904,658,avoid alcohol consumption lockdown
0,0.0,,659,unending within tragedy continues continuing detention
0,0.0,,660,zoom hangout calls attended webinars attended webinars ignored ladyfingers chopped fingers chopped dishes washed dishes broken score
7,0.08185781820396439,0.022720283832253337,661,permission required marriage wedding home mask norms less people please look attached tweet suggest
7,0.13535704664128728,0.13492708091323588,662,pramod homes designed perfect spaces nice corner work home difficult times urge utilise spaces work home ease
0,0.0,,663,lighter side
8,0.11682899502097116,0.08358940546025836,664,arranges three layer face masks covid warriors migrant labour support us fight hunger times covid may call online donation must visit
7,0.013895504902499165,0.004230584917831615,665,work done gone waste
5,0.05040660737593635,0.05040660737593635,666,much civilized governments stop controlling every aspect instead look commonsense solutions staring us face
5,0.0030969109552906283,0.003080430033512912,667,selling alcohol important essential commodity
6,0.11055584215435488,0.08982491533806343,668,today let make habit maintain single effective way prevent
5,0.015690870249972254,0.015690870249972254,669,economy important humans life gurugram money making machine haryana
0,0.08581561731027153,0.05009642659864378,670,one government want increase india
5,0.032566125456986394,0.024857375364870336,671,please share retweet save city
5,0.0278743049143982,0.016393893812224232,672,respected please save city letter bjp parshad thr city
1,0.07216482379656793,0.05471258219811562,673,coronavirus work life anushka pandey share experience lockdown
7,0.20193773007073745,0.20193773007073745,674,home deliver amidst
0,0.0,,675,impact business stopped sometime period
7,0.17214553537272909,0.11070057037389588,676,hey yess please stay home lockdown phase started yet stayhome staysafe stay motivated keep spirits high
6,0.2501634460277888,0.2501634460277888,677,welcome movie releases today
5,0.016924483140543675,0.011299111228854542,678,based seen cities wine shops threat loose whatever gained make matters worst open utmost caution u last resort
0,0.12936488860275672,0.12758706265743344,679,status cases india may updated active cases cured discharged deaths migrated
7,0.0861222208832077,0.035115851739816614,680,staying home much fun sucks exactly one big difference choice get
0,0.05122785346669083,0.043607083030200194,681,crisis shown india needed bank neglected domestic manufacturers imports became unreliable international supply chains disrupted neglected public healthcare sector private sector geared even
7,0.08168148599033494,0.043903015565913445,682,least look banks like charging extra depositing cash non home branch least done middle class
5,0.07386243651674318,0.06936845661499495,683,one told mr relax anyway
5,0.08388885247705076,0.08121986323237607,684,respected sir please allow sale one bottle per person one time prevent black marketing long queues
0,0.0058197003765144036,0.003639483974880394,685,feel early worked well happen travel red zone hinterland
0,0.07812533389634449,0.04239917470879177,686,one advise free quit politics save mother india
7,0.05579118256992817,0.028268082691178795,687,first time ever history feeling sleepy work rather would say stay pg
8,0.10399216636435096,0.08646994502638658,688,member family made greatest sacrifice fight covid may soul rest peace
3,0.24954790179830202,0.24954790179830202,689,corona updates
5,0.04900837674829949,0.04728623214250669,690,purchasing fun demotivated stand queue one bottle n
0,0.0,,691,overthinking kills happiness pc
5,0.017494488688659757,0.0039717149279171506,692,want ask pm cm states specially coming outside inspection watching issues public need come outside realize real effect
5,0.04881570022258724,0.04742231935817974,693,let remember one best soul indian
3,0.08010245029355324,0.07153770316335739,694,title corona warriors seems different sector noida
4,0.1839731739272448,0.050465864112090725,695,needed captions delhi india
5,0.05424816136563634,0.05124862172196146,696,hobby definition activity done regularly one leisure time pleasure hobby something enjoy normal life sure life normal life
1,0.11892435958943785,0.05366595001724869,697,hope follow footsteps extend lockdown till may th life imp livelihood delhi prepared lifting lockdown
5,0.013905325204413082,0.010649736985527881,698,back voicemail better say face
0,0.08424609679205138,0.08113959968996537,699,essential things open n till thought education important anymore important sharaaab h kyuki piyega india tbhi bdhega india
2,0.07297607651784624,0.011062347839986567,700,chronicles day major missing focussing going miss whole season due lockdown first thing comes mind missing season altogether signs resumed travel near future
5,0.07381507919559314,0.07015569825850099,701,video goes live tomorrow morning instagram handle youtube channel something little different time us friends tried show support love means world us
5,0.025908815440228727,0.02488374817645962,702,panic buying went toss problem government wants everything style always give hours give fair amount time
0,0.03766782004177097,0.03710126820465523,703,positive cases linked single camp cautious
0,0.0,,704,ban sanitizer export alcohol based hand sanitizers falling itchs code including hs prohibited export
6,0.0791663896600063,0.02638991270896398,705,govt allowed entry maids left decision wisdom rwa people ofcourse scared since many house keeps comes frm hotspots bt today covered maid widow runs family single tym meal gt
0,0.08512031781169785,0.08039958078048641,706,major update india crosses mark total reported cases timeline cases days cases days cases days cases days
7,0.06824997432503031,0.02162816938838926,707,without test drives w proper checking vehicles things move luk take anyhow prior dampener one expecting much car sales initiatives mind banda car chalayega kahan inside home
7,0.06824997432503031,0.02162816938838926,708,without test drives w proper checking vehicles things move luk take anyhow prior dampener one expecting much car sales initiatives mind banda car chalayega kahan inside home
5,0.00506881678548118,0.00506881678548118,709,quarantine writings post thread vaibhav jain
7,0.09713480180825698,0.0955200868542832,710,keep stay strong f
5,0.056115767766789434,0.056115767766789434,711,want anything change us
5,0.06565690066511509,0.06129706197226141,712,govt telling everything done people emi school fee full salary job saved electricity bills food low price true
8,0.0646218690223577,0.05487451135883516,713,information want say covid death number think number important data gives formation proceed fight
2,0.23756501763841523,0.23756501763841523,714,rd day spending journey
0,0.0620908579230868,0.052365806585659244,715,update india crosses recoveries days days days days
3,0.05935644506529933,0.04596276105135454,716,positive enough mom overcome difficult times corona virus soon join
5,0.010521902910870821,0.002624774137771419,717,till authentic genuine profiles world weddings simplified elite matrimony bureau trusted matrimonial agency serving clients since ages created niche market
2,0.23756501763841523,0.23756501763841523,718,day blanket
4,0.09196109248738088,0.06162388933865148,719,delhi govt must provide immediate financial help tailors barbar well bcz r worst affected
0,0.0,,720,waiting awards
8,0.01634073848231019,0.005295058239799503,721,lajpat zilla mask force important fight video
5,0.005365447157937033,0.005365447157937033,722,shops except n remain shut
0,0.0,,723,outdoor cycling greater noida
5,0.02130673929624422,0.02130673929624422,724,distribution face shield food vendors ward
5,0.009572140339591513,0.009572140339591513,725,certification done dusted
5,0.02917211210961376,0.024025704946641257,726,dear indian government please take advantage generate revenue another addiction comparatively healthy e fitness
3,0.24954790179830202,0.24954790179830202,727,corona updates
4,0.16902313540712413,0.11946150404507662,728,pleasure serve senior citizens door step one customer served pushpanjali branch delhi circle service beyond routine service
5,0.02216983618235299,0.01562003671524892,729,indeed good work wat abt citizens already stucked different part country much symphaty abroad ppl marginsed ppl nation
2,0.1753623960017949,0.03879417462377996,730,sathi india organisations day date
7,0.14629256815995978,0.14629256815995978,731,work efficiently home latest laptops available nearest ep store enquire
5,0.033079640686173174,0.024674094968198106,732,hope film encourages get admire around please maintain
5,0.02146869973668177,0.02146869973668177,733,fill captcha know poll name x
5,0.004331977934144041,0.0028138126116177917,734,learning everyday
5,0.0037955052026686165,0.0025477064917101082,735,least become norm matters heard spent entire virtual courtrooms become fascinating less cumbersome better organised
5,0.045433091116984715,0.045433091116984715,736,thank ji idea inspire us make mask family members
4,0.24745636433060503,0.24745636433060503,737,dwarka delhi
0,0.0,,738,judges choice award goes ashish sen lakshita chauhan heartiest congratulations
9,0.07323232853808125,0.04033408443701937,739,important thing us always learning push boundaries find something new different shoot daniel lindsay stark
5,0.04021007667449321,0.023146460042086897,740,wfh discoveries people passionate work workout depend office gym really work happen well meaning joy comes ur team kind drab without colleagues thx gr rescuer
4,0.0035656392007821234,0.00022416929600549938,741,important guidelines followed shop owners essential commodities prevent spread
5,0.07066603429064508,0.07066603429064508,742,lost leg yrs ago accident since wife earning member family however lost income kit help us sail ashok surat nagar
5,0.02086666363047071,0.008642435968679236,743,first look video hope guys love small glimpse
5,0.04325244887450793,0.04325244887450793,744,positives watched starring feels great connect long time yes ancestry also hails fm
5,0.08380848873776507,0.07869251044478877,745,dont people report help rather sharing say govt enough
5,0.00910068683530079,0.008388966745556253,746,life green zone
8,0.0879385748833791,0.07708392466768725,747,urban indians give high ratings govt handling covid crisis survey
5,0.039756044910490146,0.022803938137729133,748,best thing wednesday pm yoga class sonia kaur join us relax muscles
5,0.007542479016122468,0.007542479016122468,749,thank ruchika appreciate kind gesture thank contribution
0,0.0,,750,effect relaxation
5,0.0121773197326894,0.0121773197326894,751,seems n take n advisory seriously contain respectively
9,0.09391996126076602,0.006395451912370287,752,love natural air always fresh new delhi
0,0.021827362636136702,0.00930821649821255,753,days handles stranded passengers mts cargo evacuation cargo flights operated period
7,0.01061434971381189,0.001922789478497191,754,summer essentials keep eating citrus fruits drink juice forget keep juice glass bottle serve
8,0.10965120921199292,0.08636241176549922,755,another symptom covid toe could cause blood clots may result swift sometimes fatal damage
8,0.07717534134145851,0.05211523200769927,756,modi govt ensuring safety health personnel fight covid lakh n masks distributed far across states
0,0.07338660419164846,0.06440888757363135,757,modi govt ensuring enough reserves ventilators emergency situations th may ventilators available active cases needing
2,0.10464835097502687,0.09476716829687251,758,modi government spurred indigenous production n masks production per day leaped times end april per day production march
9,0.08814416665653728,0.005493924863013408,759,jan aushadhi kendras setting new record working war footing lakh persons availed quality medicines per day visiting jan aushadhi kendras far
0,0.04565438944189313,0.03946575026128018,760,modi govt facilitate return indians stranded abroad compelling grounds phased manner begin may th asymptomatic passengers allowed travel medical screening
3,0.07193247643575844,0.022005452481527195,761,going interactive rebooting reinventing travel tourism business continuity post stay tuned latest updates
5,0.02312986569727806,0.021649713091927723,762,handle times worthy reading good news story inputs
5,0.07507138646626418,0.07507138646626418,763,obviously people issuing notices know going real world
0,0.09135980923852915,0.08695944744305643,764,small minded political losers keep raking bogus issues run prime minister continue ignore remain sharp focused sailing india biggest since yemen war
0,0.0,,765,lead change realigning street retain environmental gain concept guide traffic plan car
5,0.07963164828951816,0.07963164828951816,766,wonderful initiative sir definitely help people want self employed right live dignified life self sustaining models need hour
5,0.010166872624545638,0.00707949845571635,767,apprehension sabir prem nagar joblessness post lock state cloth mask making option thanks crpf machine
9,0.13809453627716217,0.009451081351147722,768,highest case reported hours states maharashtra gujrat delhi tamilnadu panjab highest death case gujrat maharashtra rajasthan mp west bengal new case death hours
5,0.006169985484763758,0.0005784151605018883,769,aarogya setu app punishable offence say aarogya setu police commissionerate noida
7,0.12717635071877986,0.08632880995932729,770,corona virus cases near thousand please stay home stay safe save life save nation
5,0.009686631203096142,0.0026733855812068053,771,lakh meals served far migrant labours exceptional service underserved thank everyone contributed noble initiative happy small part contribute
5,0.02174538143415911,0.01888086197106482,772,good morning everyone photography hari nagar rajouri garden
7,0.07558751908216221,0.06962959995102552,773,write discussing importance allowing home delivery liquor better manage social distancing measures necessitated
2,0.14295520901145217,0.14110594076158653,774,often moves without fear thru lawns day
0,0.0,,775,mid weeks used
5,0.03344249669363057,0.032205688874618804,776,therefore good example communities family expresses health professionals cleaning staff delivery boys drivers auto technicians many
0,0.09286071958903609,0.09236008119093711,777,modi government saved india major coronavirus outbreak ram madhav via
5,0.009081833321856577,0.009081833321856577,778,spending easiest way revive economy says nobel laureate conversation former congress president rahul gandhi
5,0.02436856419699215,0.02316637730891401,779,good news true
5,0.02290314461028205,0.02290314461028205,780,odd thinking company individuals bailout need discussion reorganisation living production systems logistical methodologies need discussion stimulus packages everyone locked stimulated company guy
5,0.018350152110124873,0.012558736357864256,781,goal get rich things must
7,0.07558751908216221,0.06962959995102552,782,write discussing importance allowing home delivery liquor better manage social distancing measures necessitated
5,0.01328149795123876,0.013127971528799773,783,live love laugh
0,0.0,,784,institute claimed invented
0,0.0037330263784710977,0.0028790365877985192,785,esteemed training partner g k foundation empanelled skill development mission upsdm
0,0.0,,786,esteemed training partner eupraxis expert systems consulting pvt ltd empanelled skill development mission upsdm
5,0.008523919929190922,0.0020214227880940207,787,grow go selfie
5,0.005669453314014426,0.0012907620334881307,788,pretty natural thick things improve partially lifted requires cooperation efforts
5,0.029869863145201955,0.029869863145201955,789,although depressing expected lines supply side logistics pose many challenges fronts travel daily requirements ppl need sensitised appreciate take supplies stabilise lifting mantra
5,0.01910300204695941,0.01679938304287625,790,global search indian effort collaborative hopefully hv mar flattening curve vigorous contact tracing testing segregation done successfully many needs follow economic hara kiri continues easy answers
7,0.15155629446707844,0.0935371148476285,791,kw group wants tell mandatory every smart phone user download arogya setu app mobile protect covid violaters may face legal action stay home stay safe
7,0.15155629446707844,0.0935371148476285,792,kw group wants tell mandatory every smart phone user download arogya setu app mobile protect covid violaters may face legal action stay home stay safe
5,0.0015370880583200975,0.0015370880583200975,793,everything ok end ok end
5,0.013903353554416105,0.007638850986272762,794,health wealth
5,0.006366639372180487,0.006366639372180487,795,something fishy happening
6,0.05675713051240252,0.014665185530449383,796,markets full people today dont know happen sector sector shops open social distancing
0,0.0,,797,prevention cure
1,0.19665814121314965,0.11013541507377929,798,lockdown india eased self lockdown continues
3,0.0028887528348808876,0.0028887528348808876,799,zone couriers delivered area
0,0.0,,800,incidentally vehicles required maintain
5,0.004331977934144041,0.0028138126116177917,801,looking everyday missing
5,0.005756897234704493,0.005134533955574068,802,wow another great news
5,0.05077456963568535,0.04486802411044834,803,someone know stuck chennai last months due uae national wants go country flights going uae next week someone offer help guidance
9,0.016109000086826898,0.007079445201959668,804,watch full video youtube link bio tag harami friends
5,0.06063306806372293,0.06063306806372293,805,lots people registered themself joob seeker best platform providing platform also reducing unemployment view website start function immediately
9,0.016109000086826898,0.007079445201959668,806,watch full video youtube link bio tag harami friends
9,0.016109000086826898,0.007079445201959668,807,watch full video youtube link bio tag harami friends
8,0.01875243016848241,0.0022322496733756803,808,discrimination healthcare service personnel punishable law stop violence together fight
4,0.16074839553926024,0.15405715544179788,809,news flash haryana government planning introduce weekly pass delhi gurugram movement officials
5,0.03804003747999936,0.026443974114871337,810,please vast food please watch full video plz follow twitter
5,0.06741472773368577,0.06741472773368577,811,nowadays people also suffering humble plz take proper care always wear going
3,0.042810502361510495,0.00840390926982229,812,even districts green zones completely corona free orange zone districts significantly lower risk infection time lower guard please follow social distancing norms guidelines issued government
5,0.01213679951512269,0.01213679951512269,813,want give shelter want give wages want go either dangerous humanity pls extinct
8,0.07139618477740496,0.009652799402841111,814,post covid lockdown india public transport systems able maintain social distancing
5,0.04786227907431985,0.045069164899226244,815,would finished long due task would get ample time killed days still situation human nature criticize time kill
7,0.01061434971381189,0.001922789478497191,816,nov loyalty rare find keep
5,0.011090766810263402,0.010000399743803802,817,quarantine look
3,0.24954790179830202,0.24954790179830202,818,corona updates
3,0.10091780746111663,0.09461566264056401,819,salute corona warriors dedicated song maalik sambhaal lena
5,0.0036192364959860505,0.0036192364959860505,820,wonder long shoes clothes quarantine
3,0.24954790179830202,0.24954790179830202,821,corona updates
0,0.04818723529792404,0.04621212869739063,822,crossed mark cases cases still active patients recovered coronavirus rises total test conducted
5,0.012809721750678713,0.01081304291390505,823,every situation changed person
0,0.09902875394308372,0.09505104557586284,824,list affected states india due
0,0.004249617411659578,0.0024976579905785466,825,party st dec celebrate end year instead welcoming next year
4,0.14651920238636515,0.04201607167322646,826,shine like sun delhi india
9,0.09879222376599057,0.0660345819061297,827,new video released like share video must subscribe channel
2,0.051825414064215196,0.037800565895136216,828,blade cut anything forged blast furnace always red hot yes shaped many many ways r evolved leading many fronts day proved worth
5,0.054187861856927116,0.05272525911211339,829,getting bored spending time reading spending write got story write publish blog
1,0.06616099422114001,0.03270177723286084,830,politician hope explain logic order one agree order till lockdown agree follow orders also follow orders remove
0,0.0,,831,environment changed around animals story
5,0.030901119284660446,0.03059070896212271,832,ienergizer first step career couple months working provided salary critical situation regret starting good firm thanks support
0,0.0,,833,film tv media association appreciation
5,0.06234120119397089,0.06234120119397089,834,sad see money send flights pick indians abroad money anything get people back hometown
5,0.01818800137038301,0.01425467032636213,835,much social distancing
5,0.04400723339535981,0.04388510084054633,836,watched sir heart warming performance always good see screen every single time brilliant sir two hours emotional ride totally loved
5,0.05302756083277498,0.05269403469745897,837,hon ble cm rightly said good environmental policies also make good politics time arrived lead change realign street retain environmental gain concept guide traffic circulation
5,0.015327277521049216,0.013114679062893982,838,return cubicle companies rethink life post
0,0.0,,839,running away mr gump \forevernow
9,0.04428263274392793,0.021456089566527524,840,new concept u u shud start comedy chat show superstars way get also going manage must say u shud think
5,0.006446082191156319,0.003941295853004646,841,found app group
5,0.05231357084332831,0.03458138962405593,842,wonder bangladeshi infiltrators never get homesick therefore go back despite bd economic progress problem people states got homesick country may due go away
0,0.00856804465041771,0.002229345093541631,843,feeling u open years mix th water
5,0.051837666845313685,0.051837666845313685,844,always chanting name god necessary moment help someone also good devotion
5,0.024642226115899443,0.010836259222603619,845,watch hing aloo ki sabji please keep uttam nagar
5,0.00941260898219371,0.0061104503438091885,846,sir allowed travel hometown almora noida self driven
8,0.11111753511403379,0.0853289400222299,847,aiims director randeep guleria says witness peak number covid cases months june july
3,0.08644909765290586,0.07734574061427009,848,painful corona pandemic situation
5,0.008423510596152166,0.008423510596152166,849,picture clear true thanks sharing information ap news channels ki wajha se desh bach gya
2,0.23756501763841523,0.23756501763841523,850,day le moon pic
0,0.0,,851,dissent crime release safoora
4,0.07877903127014164,0.06264871028419863,852,peak june july surely first wave expect second wave post monsoon winters prepared delhi economical loss health fascility human lose resources adjustment villages migrant workers trying reach ram bharose
0,0.04524804421407359,0.041148082288672505,853,crossed mark cases cases still active patients recovered toll rises total test far
0,0.0,,854,outdoor cycling greater noida
0,0.07922897036315356,0.005236640144540158,855,cases india delhi maharashtra gujrat complete lockdown places state look economy subsidies states
1,0.1326962493294239,0.12176438951660154,856,year wanted find girl get settled lekin jis tarah se lockdown badhe ja raha hai lagta hai meri dulhan aazaadi hi hogi
0,0.0,,857,learning roll sense humour
7,0.07913995057780503,0.06828436455814499,858,home ever since symptoms kind travel jharkhand citizens middle class expect consideration government
2,0.23756501763841523,0.23756501763841523,859,dream day taj mahal agra city
5,0.006366639372180487,0.006366639372180487,860,something cooking guess
5,0.0620806558855896,0.0620806558855896,861,people working quarry facing lot difficulty procuring basic food items since forced daily income distribution dry ration kit anagaputhur become support
7,0.0646611513838642,0.0074347438949394565,862,please retweet healthcare workers help woman recovered delivers healthy child good health support welcome back home
5,0.026971679476619433,0.013364124720127454,863,govt need take decision opening economy particularly green orange zone malls also opened zones sort revenue flow credit govt unless lifted economic activity gets opened
9,0.10810814909579974,0.06098708178092445,864,watch new video youtube mobilities please like share subscribe channel
5,0.01881304103143364,0.01881304103143364,865,sir dance pure emotions u sir plz reply make successful
5,0.04004860204177446,0.03857614675996843,866,great things bringing small steps right direction one trainee sharing experience online training learning stop
3,0.06483118173693175,0.036659254596994394,867,rajkamal aich exhibits condition country first half current week follow invincible web solutions fb instagram twitter get interesting updates daily contact know
6,0.2501634460277888,0.2501634460277888,868,today anti mosquito spray c sda guidance area councillor mrs radhika abrol
5,0.006446082191156319,0.003941295853004646,869,kisan rath app farmers
5,0.0417657602318715,0.0417657602318715,870,injured cow reported near pi rescued help thank dr prem chand
4,0.16374441286567903,0.1519744971426738,871,change brand change shop visit website get groceries delivered straight door delhi ncr
5,0.04740491432715384,0.046415010428857775,872,winging ps one best wings ever done
5,0.06240826709346742,0.06240826709346742,873,already aware countless benefits reading little know also help easing anxiety stress pick book get going
5,0.010091420300428124,0.010091420300428124,874,mango peach custard first mango year
5,0.015343500370764637,0.015343500370764637,875,reason mum issues related much
5,0.04837055694250572,0.04371916047015037,876,expect measures stop spreading illegal use government land environment people avoiding using cars tool storage place goo loo open spit
0,0.007159959858485963,9.766058310851661e-05,877,expect journalists across different medium condemn attacks fir journalists oldest democratic secular party
5,0.01745040039014937,0.011559900078372543,878,keep middle seat empty million dollar question facing airlines regulators need scenes witnessed pk lahore toronto passenger upset measures board
4,0.11510930252133049,0.10576474566056743,879,read failure stories also become successful delhi ncr
5,0.05623593027947256,0.05623593027947256,880,telling us share message warning deleted server fake wrong way information circulation
0,0.0,,881,pray vizag gas leak gas leak incident vishakhapatnam took place plastic factory closed prepared resumption operations gas leak
7,0.06848676873831272,0.04342590094579758,882,clothes help prevent illness free home pick care com b srs royal hills sector faridabad haryana
8,0.07717534134145851,0.05211523200769927,883,modi govt ensuring safety health personnel fight covid lakh n masks distributed far across states
0,0.07338660419164846,0.06440888757363135,884,modi govt ensuring enough reserves ventilators emergency situations th may ventilators available active cases needing
2,0.10464835097502687,0.09476716829687251,885,modi government spurred indigenous production n masks production per day leaped times end april per day production march
9,0.08814416665653728,0.005493924863013408,886,jan aushadhi kendras setting new record working war footing lakh persons availed quality medicines per day visiting jan aushadhi kendras far
0,0.04565438944189313,0.03946575026128018,887,modi govt facilitate return indians stranded abroad compelling grounds phased manner begin may th asymptomatic passengers allowed travel medical screening
8,0.07041758628565266,0.008040710421251547,888,indians stranded abroad due covid return home vande bharat mission may th onwards people stranded countries brought special flights phased manner
8,0.04436116580192728,0.00896667332295975,889,social distancing key tackle covid even districts green zones completely corona free orange zone districts significantly lower risk infection time lower guard maintain social distancing via nam
8,0.06480498265190165,0.0621598591412853,890,fight covid indian railways rolling train hospitals tier ii tier iii cities well villages far indian railways already converted train coaches isolation centres
7,0.18634221823407118,0.18578012936141175,891,happy buddha purnima stay home stay safe musical dreams
0,0.1360184399720857,0.12748676724027833,892,meet increasing demands ppes modi govt giving major thrust indigenous production ppes march india producing lakh ppe may
5,0.054978101000125186,0.040259572439232644,893,post real jobs like manufacturing rendering real services like restaurants malls market complexes salons places like ultimately return geographical spread may change particularly case manufacturing
0,0.013074128155867023,0.00992655675525233,894,th class ch revision lecture
6,0.09535820303427293,0.021905721240564724,895,first repatriation flight air india express ix take kochi kerala abu dhabi today
7,0.20193773007073745,0.20193773007073745,896,effect neighbours practicing home
5,0.0737244119264795,0.0737244119264795,897,protocols followed reopening people pay price lives whether govts take action
0,0.007870753099794578,0.005436435476876197,898,th class ch revision lecture hope helpful students
2,0.12477520508615549,0.06928441228819761,899,let us pray peace harmony mankind auspicious day buddha purnima
5,0.04626196906304252,0.04626196906304252,900,wow hopefully harbinger end difficult times us
0,0.0,,901,ofcourse poster
5,0.009572140339591513,0.009572140339591513,902,fraud transaction done credit card apple combill dated credit card ending kindly needful asap b
9,0.008224201522385814,0.007174599736854903,903,watch lol devotees watch
7,0.0490836427273718,0.038418258468655986,904,waqt ke saath small minute effort friends penning love miss say sab badal jaayega stay posituve everyone
8,0.0060717753902571545,0.0013009205170206335,905,plant working
2,0.05064950966547594,0.014381135922784269,906,graphs look good rate cross china soon growth eate daily cases fall asap even lockdown amingst asian countries adding maximum number cases per day good
5,0.009509769494223826,0.009509769494223826,907,real enemies live inside anger pride greed hate lord mahatma buddha
5,0.017816079284104964,0.01617462302918032,908,absolutely exit b deliberate thought process need b dry runs sops adhered safety first mantra delays accepted rather facing disasters
5,0.02149188066060506,0.0013539264128061487,909,wish team let seek light find way fight
5,0.018499391391868868,0.018499391391868868,910,let stand together standing together
8,0.236485188117078,0.236485188117078,911,railway emergency cell covid
0,0.008520911508442239,0.007439873137290652,912,inter state movement allowed restrictions
8,0.18247622127692545,0.18236960515156317,913,smart cities fight covid
5,0.033588740603544893,0.022749065957381215,914,robotics help frontline warriors
8,0.236485188117078,0.236485188117078,915,nanomedicine covid
5,0.04234845230572111,0.04234845230572111,916,shgs make one crore masks
8,0.236485188117078,0.236485188117078,917,smart cities deploy tech covid
0,0.004580331908429743,0.002270443086254609,918,activities allowed red orange zones
0,0.004635305725329151,0.0029400867854665587,919,activities permitted zones
0,0.004580331908429743,0.002270443086254609,920,activities allowed red orange zones
0,0.004580331908429743,0.002270443086254609,921,activities allowed red orange zones
0,0.004580331908429743,0.002270443086254609,922,activities allowed red zones
1,0.12738966203172997,0.12738966203172997,923,categorisation zones lockdown
1,0.22234934737568904,0.22234934737568904,924,lockdown restrictions relaxed
5,0.04451715464771951,0.042755185436900565,925,different battlefields one goal
8,0.236485188117078,0.236485188117078,926,resolve defeat covid
0,0.0,,927,crossing million tests
5,0.005891105376322977,0.005891105376322977,928,increasing production indegenous n masks
0,0.0,,929,ensuring reserves ventilators
8,0.236485188117078,0.236485188117078,930,significant reduction covid
5,0.009150961694147502,0.004749260031203211,931,safety health personnel
8,0.13089856631098928,0.13089856631098928,932,train hospitals covid
0,0.013895952205014115,0.013895952205014115,933,total ppes procured distributed
0,0.0054822500722876265,0.0054822500722876265,934,facilitating return stranded indians abroad
8,0.18247622127692545,0.18236960515156317,935,drdo develops uv disinfectant tower fight covid
0,0.0,,936,increasing ppe production
3,0.06479971417281634,0.04705181052385987,937,sikh doctors shaving beard safety others typical sikh good samaritan behaviour beard cutting done masks blocks path corona aerosol particles enter body
5,0.008523919929190922,0.0020214227880940207,938,elderly known super star century seems stooping low greed money considered brand ambassador violating violation shooting msg go line defeated
2,0.23756501763841523,0.23756501763841523,939,judge day harvest reap seeds plant
5,0.04137708095715815,0.04137708095715815,940,great persona taught us train mind
0,0.025901130584865924,0.011106493642367737,941,notification brought open much endangered indians already asymptomatic cases worrying everyone
7,0.05736219070015225,0.03974845733048066,942,cm ji cm ji start home delivery alcohol otherwise due may pay big price
5,0.014410982872400297,0.014410982872400297,943,love join astronomer community thanks
0,0.0,,944,nothing detention
5,0.011818671959078073,0.0022572297923670066,945,yeah friend begun calling release anxiety exhaustion mind due continuous
0,0.0,,946,dwell past dream future concentrate mind present moment buddha
5,0.03712106369586086,0.02746657595617024,947,certain stage numbers lose relevance statistical analysis time vigilant keep social distancing
9,0.08317476750527024,0.028521127434050934,948,breaking news date time corona case corsses k mark total case till date cured death hours new case death reported recovery rate
6,0.12161159034661101,0.1190244159869982,949,watch ji address today honour victims
9,0.12751740199652395,0.01402443893774348,950,lockdown look new delhi
7,0.03816278954057096,0.015305221568353278,951,whichever zone please maintain social distancing alertness keep safe
5,0.016112821582574724,0.016112821582574724,952,stand right even means stand alone
5,0.010117178204595317,0.007725027992948313,953,mosque peaceful place world
0,0.0037330263784710977,0.0028790365877985192,954,esteemed training partner g k foundation empanelled skill development mission upsdm
0,0.0,,955,esteemed training partner eupraxis expert systems consulting pvt ltd empanelled skill development mission upsdm
6,0.20188223687269344,0.20094021309190174,956,pm address today honour frontline prayers
2,0.23756501763841523,0.23756501763841523,957,happiest expression plant day
4,0.11616630867516993,0.017152323974468087,958,student preparing iit kota going home via delhi trapped delhi still trapped since march please help reach home
7,0.16511295196442807,0.10850995752413456,959,stay home work home time covid impact hrs power cut daily basis authorities please help
0,0.0,,960,gurgaon cyber city
1,0.22234934737568904,0.22234934737568904,961,finally lockdown relaxtion amritsar
0,0.0,,962,toooooo cute lil guy wants buy rupee pack listen bring smile
5,0.009905337742593504,0.003548266667180222,963,social distancing
5,0.05361601690277981,0.05361601690277981,964,game give take killer virus comes creates mayhem return gives us
5,0.04412217344343056,0.04117899590654511,965,working view like
5,0.007542479016122468,0.007542479016122468,966,finally commonsense dawns discrete burial instead frenzied funeral jihadis eulogised funerals confer martyr halo spawn terrorists spectacle defiance erodes authority thank
